asd,name,year,properties,nonCurrentLiabilities,currentLiabbilities,equities,fullPrice,priceNextYear
9141,IDEATFI,2007,16086,610,2677,41013,4073400.0,618163200.0
8912,KOV,2012,41583,738,13688,106601,140200.0,119939300.0
7988,VIVID,2011,35340,817,11266,94012,857700.0,140200.0
4305,ZURAWIE,2007,16086,610,2677,41013,4073400.0,618163200.0
8841,FORTUNA,2006,12720,624,1914,37316,6026400.0,4073400.0
7982,VIVID,2005,12126,520,1723,30845,9262800.0,6026400.0
5239,CASHFLOW,2005,12126,520,1723,30845,9262800.0,6026400.0
2457,DEBICA,2005,12126,520,1723,30845,9262800.0,6026400.0
2937,CHEMOS,2017,74142,659,9388,148860,9377600.0,25500.0
8998,NEWWORLDN,2007,16086,610,2677,41013,4073400.0,618163200.0
2107,FERRUM,2006,12720,624,1914,37316,6026400.0,4073400.0
9766,GADUGADU,2008,24380,865,9160,48498,618163200.0,1168500.0
10356,BPH,2013,62308,673,14845,119491,119939300.0,911300.0
1684,AMPLI,2012,41583,738,13688,106601,140200.0,119939300.0
4058,PAMAPOL,2007,16086,610,2677,41013,4073400.0,618163200.0
5792,CITYSERV,2012,41583,738,13688,106601,140200.0,119939300.0
4804,SFINKS,2012,41583,738,13688,106601,140200.0,119939300.0
7156,CELTIC,2011,35340,817,11266,94012,857700.0,140200.0
1288,VISTULA,2006,12720,624,1914,37316,6026400.0,4073400.0
1763,WOLCZANKA,2013,62308,673,14845,119491,119939300.0,911300.0
6171,IDEON,2014,68630,687,10513,119065,911300.0,2932000.0
6804,FERRO,2010,32046,1038,5461,80418,1159200.0,857700.0
594,KOGENERA,2014,68630,687,10513,119065,911300.0,2932000.0
4158,KONSSTALI,2016,74044,751,10353,143526,313200.0,9377600.0
3540,HELIO,2009,23851,1089,4068,69283,1168500.0,1159200.0
6261,PFLEIDER,2013,62308,673,14845,119491,119939300.0,911300.0
5220,ABMSOLID,2012,41583,738,13688,106601,140200.0,119939300.0
6015,BERLING,2014,68630,687,10513,119065,911300.0,2932000.0
7919,AILLERON,2007,16086,610,2677,41013,4073400.0,618163200.0
6257,PFLEIDER,2009,23851,1089,4068,69283,1168500.0,1159200.0
4729,CYFRPLSAT,2015,68095,661,7154,130446,2932000.0,313200.0
968,TIM,2011,35340,817,11266,94012,857700.0,140200.0
4413,OLYMPIC,2011,35340,817,11266,94012,857700.0,140200.0
8099,STELMET,2005,12126,520,1723,30845,9262800.0,6026400.0
4906,ADVADIS,2010,32046,1038,5461,80418,1159200.0,857700.0
5445,TSCAPITAL,2016,74044,751,10353,143526,313200.0,9377600.0
6568,SANPL,2008,24380,865,9160,48498,618163200.0,1168500.0
5665,CFI,2015,68095,661,7154,130446,2932000.0,313200.0
10263,LTL,2011,35340,817,11266,94012,857700.0,140200.0
7811,MANGATA,2016,74044,751,10353,143526,313200.0,9377600.0
2596,INTERCARS,2014,68630,687,10513,119065,911300.0,2932000.0
4435,KREZUS,2007,16086,610,2677,41013,4073400.0,618163200.0
1209,ODLEWNIE,2005,12126,520,1723,30845,9262800.0,6026400.0
4479,UNIBEP,2012,41583,738,13688,106601,140200.0,119939300.0
5501,ZNTKLAPY,2007,16086,610,2677,41013,4073400.0,618163200.0
5833,4FUNMEDIA,2014,68630,687,10513,119065,911300.0,2932000.0
6918,RANKPROGR,2007,16086,610,2677,41013,4073400.0,618163200.0
2095,MIESZKO,2007,16086,610,2677,41013,4073400.0,618163200.0
8186,TOWERINVT,2014,68630,687,10513,119065,911300.0,2932000.0
839,BRE,2012,41583,738,13688,106601,140200.0,119939300.0
5719,TARCZYNSKI,2017,74142,659,9388,148860,9377600.0,25500.0
2530,WANDALEX,2013,62308,673,14845,119491,119939300.0,911300.0
649,07NFI,2017,74142,659,9388,148860,9377600.0,25500.0
2009,WSIP,2012,41583,738,13688,106601,140200.0,119939300.0
2482,NOVITA,2017,74142,659,9388,148860,9377600.0,25500.0
934,ENERGOPN,2016,74044,751,10353,143526,313200.0,9377600.0
4288,FASTFIN,2016,74044,751,10353,143526,313200.0,9377600.0
10091,DB24,2008,24380,865,9160,48498,618163200.0,1168500.0
4422,ZETKAMA,2007,16086,610,2677,41013,4073400.0,618163200.0
816,KREDYTB,2015,68095,661,7154,130446,2932000.0,313200.0
2559,SWARZEDZ,2016,74044,751,10353,143526,313200.0,9377600.0
2722,WISTIL,2010,32046,1038,5461,80418,1159200.0,857700.0
8056,IFIRMA,2014,68630,687,10513,119065,911300.0,2932000.0
804,BOS,2016,74044,751,10353,143526,313200.0,9377600.0
10388,FAMOT,2006,12720,624,1914,37316,6026400.0,4073400.0
51,CAPITAL,2017,74142,659,9388,148860,9377600.0,25500.0
9024,PELION,2007,16086,610,2677,41013,4073400.0,618163200.0
7741,IMPERA,2011,35340,817,11266,94012,857700.0,140200.0
271,04PRO,2016,74044,751,10353,143526,313200.0,9377600.0
9792,OLAWA,2008,24380,865,9160,48498,618163200.0,1168500.0
884,PROCHEM,2005,12126,520,1723,30845,9262800.0,6026400.0
3817,MWTRADE,2013,62308,673,14845,119491,119939300.0,911300.0
7078,AUGA,2011,35340,817,11266,94012,857700.0,140200.0
1955,NAFTA,2010,32046,1038,5461,80418,1159200.0,857700.0
1143,GRUPAONET,2017,74142,659,9388,148860,9377600.0,25500.0
8250,SOLAR,2013,62308,673,14845,119491,119939300.0,911300.0
6245,FENGHUA,2010,32046,1038,5461,80418,1159200.0,857700.0
6248,FENGHUA,2013,62308,673,14845,119491,119939300.0,911300.0
5890,PROVIDENT,2006,12720,624,1914,37316,6026400.0,4073400.0
3029,KERNEL,2005,12126,520,1723,30845,9262800.0,6026400.0
5646,SUNEX,2009,23851,1089,4068,69283,1168500.0,1159200.0
7535,MFO,2013,62308,673,14845,119491,119939300.0,911300.0
1557,ORFE,2015,68095,661,7154,130446,2932000.0,313200.0
7963,IZOSTAL,2012,41583,738,13688,106601,140200.0,119939300.0
10666,LIBRA,2011,35340,817,11266,94012,857700.0,140200.0
2271,HYGIENIKA,2014,68630,687,10513,119065,911300.0,2932000.0
2633,ELKOP,2012,41583,738,13688,106601,140200.0,119939300.0
8801,CDRED,2005,12126,520,1723,30845,9262800.0,6026400.0
1672,SNIEZKA,2013,62308,673,14845,119491,119939300.0,911300.0
9545,EFL,2008,24380,865,9160,48498,618163200.0,1168500.0
3704,EUROMARK,2017,74142,659,9388,148860,9377600.0,25500.0
7229,ENTER,2006,12720,624,1914,37316,6026400.0,4073400.0
323,ELMONTWAR,2016,74044,751,10353,143526,313200.0,9377600.0
988,IMPEXMET,2005,12126,520,1723,30845,9262800.0,6026400.0
581,KRUK,2014,68630,687,10513,119065,911300.0,2932000.0
2835,REDAN,2006,12720,624,1914,37316,6026400.0,4073400.0
5619,EUROHOLD,2008,24380,865,9160,48498,618163200.0,1168500.0
8480,VENTUREIN,2009,23851,1089,4068,69283,1168500.0,1159200.0
328,JUTRZENKA,2008,24380,865,9160,48498,618163200.0,1168500.0
753,HOGA.PL,2017,74142,659,9388,148860,9377600.0,25500.0
4817,INTROL,2012,41583,738,13688,106601,140200.0,119939300.0
6978,MEDIACAP,2015,68095,661,7154,130446,2932000.0,313200.0
6609,MEGARON,2010,32046,1038,5461,80418,1159200.0,857700.0
7695,LIBET,2017,74142,659,9388,148860,9377600.0,25500.0
6571,SANPL,2011,35340,817,11266,94012,857700.0,140200.0
10338,PBK,2008,24380,865,9160,48498,618163200.0,1168500.0
1053,BMPAG,2005,12126,520,1723,30845,9262800.0,6026400.0
5748,VOXEL,2007,16086,610,2677,41013,4073400.0,618163200.0
790,BZWBK,2015,68095,661,7154,130446,2932000.0,313200.0
4281,FASTFIN,2009,23851,1089,4068,69283,1168500.0,1159200.0
6217,JJAUTO,2008,24380,865,9160,48498,618163200.0,1168500.0
1440,BCHEM,2015,68095,661,7154,130446,2932000.0,313200.0
7834,SLEEPZAG,2013,62308,673,14845,119491,119939300.0,911300.0
5159,SRUBEX,2016,74044,751,10353,143526,313200.0,9377600.0
4735,TRAKCJA,2008,24380,865,9160,48498,618163200.0,1168500.0
2904,ACE,2010,32046,1038,5461,80418,1159200.0,857700.0
2818,ELEKTRIM,2015,68095,661,7154,130446,2932000.0,313200.0
3885,TRION,2016,74044,751,10353,143526,313200.0,9377600.0
7771,COALENERG,2015,68095,661,7154,130446,2932000.0,313200.0
5907,OPTEAM,2010,32046,1038,5461,80418,1159200.0,857700.0
7054,IFCAPITAL,2013,62308,673,14845,119491,119939300.0,911300.0
4484,UNIBEP,2017,74142,659,9388,148860,9377600.0,25500.0
7278,PRAIRIE,2016,74044,751,10353,143526,313200.0,9377600.0
688,ELZAB,2017,74142,659,9388,148860,9377600.0,25500.0
7718,INVISTA,2014,68630,687,10513,119065,911300.0,2932000.0
2884,ASSECOSLO,2016,74044,751,10353,143526,313200.0,9377600.0
7040,CIGAMES,2012,41583,738,13688,106601,140200.0,119939300.0
4008,ATLASEST,2009,23851,1089,4068,69283,1168500.0,1159200.0
8254,SOLAR,2017,74142,659,9388,148860,9377600.0,25500.0
8862,PRESCO,2014,68630,687,10513,119065,911300.0,2932000.0
4938,KOMPUTRON,2016,74044,751,10353,143526,313200.0,9377600.0
3006,ASTARTA,2008,24380,865,9160,48498,618163200.0,1168500.0
4972,CAMMEDIA,2011,35340,817,11266,94012,857700.0,140200.0
68,PROCHNIK,2008,24380,865,9160,48498,618163200.0,1168500.0
6369,EVEREST,2017,74142,659,9388,148860,9377600.0,25500.0
6242,FENGHUA,2007,16086,610,2677,41013,4073400.0,618163200.0
8934,BNPPL,2008,24380,865,9160,48498,618163200.0,1168500.0
84,LUBAWA,2011,35340,817,11266,94012,857700.0,140200.0
4680,KAREN,2005,12126,520,1723,30845,9262800.0,6026400.0
8108,STELMET,2014,68630,687,10513,119065,911300.0,2932000.0
3275,MCLOGIC,2017,74142,659,9388,148860,9377600.0,25500.0
4192,CEDC,2011,35340,817,11266,94012,857700.0,140200.0
386,MOSTALZAB,2014,68630,687,10513,119065,911300.0,2932000.0
1954,NAFTA,2009,23851,1089,4068,69283,1168500.0,1159200.0
6994,ARCTIC,2005,12126,520,1723,30845,9262800.0,6026400.0
8505,AWBUD,2008,24380,865,9160,48498,618163200.0,1168500.0
1031,JELFA,2009,23851,1089,4068,69283,1168500.0,1159200.0
9230,AVIAAML,2005,12126,520,1723,30845,9262800.0,6026400.0
1437,BCHEM,2012,41583,738,13688,106601,140200.0,119939300.0
3121,PROCAD,2006,12720,624,1914,37316,6026400.0,4073400.0
382,MOSTALZAB,2010,32046,1038,5461,80418,1159200.0,857700.0
161,ENAP,2010,32046,1038,5461,80418,1159200.0,857700.0
5288,PWRMEDIA,2015,68095,661,7154,130446,2932000.0,313200.0
7157,CELTIC,2012,41583,738,13688,106601,140200.0,119939300.0
7292,AGROTON,2017,74142,659,9388,148860,9377600.0,25500.0
364,ECHO,2005,12126,520,1723,30845,9262800.0,6026400.0
4689,KAREN,2014,68630,687,10513,119065,911300.0,2932000.0
2652,LZPS,2005,12126,520,1723,30845,9262800.0,6026400.0
8273,PEIXIN,2010,32046,1038,5461,80418,1159200.0,857700.0
2090,LDASA,2015,68095,661,7154,130446,2932000.0,313200.0
4692,KAREN,2017,74142,659,9388,148860,9377600.0,25500.0
1669,SNIEZKA,2010,32046,1038,5461,80418,1159200.0,857700.0
1701,MENNICA,2016,74044,751,10353,143526,313200.0,9377600.0
6995,ARCTIC,2006,12720,624,1914,37316,6026400.0,4073400.0
3585,SILVANO,2015,68095,661,7154,130446,2932000.0,313200.0
9381,TELEPOLSKA,2013,62308,673,14845,119491,119939300.0,911300.0
8641,BAHOLDING,2014,68630,687,10513,119065,911300.0,2932000.0
5824,4FUNMEDIA,2005,12126,520,1723,30845,9262800.0,6026400.0
3273,MCLOGIC,2015,68095,661,7154,130446,2932000.0,313200.0
4582,ORZEL,2011,35340,817,11266,94012,857700.0,140200.0
2490,TALEX,2012,41583,738,13688,106601,140200.0,119939300.0
1633,NFIEMF,2013,62308,673,14845,119491,119939300.0,911300.0
6549,AIRWAY,2015,68095,661,7154,130446,2932000.0,313200.0
3292,ZASTAL,2008,24380,865,9160,48498,618163200.0,1168500.0
5655,CFI,2005,12126,520,1723,30845,9262800.0,6026400.0
3669,DROP,2008,24380,865,9160,48498,618163200.0,1168500.0
5291,BBICAPNFI,2005,12126,520,1723,30845,9262800.0,6026400.0
3550,TRITON,2006,12720,624,1914,37316,6026400.0,4073400.0
9237,AVIAAML,2012,41583,738,13688,106601,140200.0,119939300.0
7986,VIVID,2009,23851,1089,4068,69283,1168500.0,1159200.0
8748,SCOPAK,2017,74142,659,9388,148860,9377600.0,25500.0
1569,PGF,2014,68630,687,10513,119065,911300.0,2932000.0
7053,IFCAPITAL,2012,41583,738,13688,106601,140200.0,119939300.0
5212,CENTROZAP,2017,74142,659,9388,148860,9377600.0,25500.0
8655,KBDOM,2015,68095,661,7154,130446,2932000.0,313200.0
8620,OPENFIN,2006,12720,624,1914,37316,6026400.0,4073400.0
4758,POLICE,2005,12126,520,1723,30845,9262800.0,6026400.0
9088,ANTI,2006,12720,624,1914,37316,6026400.0,4073400.0
1316,MCI,2008,24380,865,9160,48498,618163200.0,1168500.0
7810,MANGATA,2015,68095,661,7154,130446,2932000.0,313200.0
2919,IZOLACJA,2012,41583,738,13688,106601,140200.0,119939300.0
3821,MWTRADE,2017,74142,659,9388,148860,9377600.0,25500.0
2830,PLASTBOX,2014,68630,687,10513,119065,911300.0,2932000.0
6989,AUTOPARTN,2013,62308,673,14845,119491,119939300.0,911300.0
10107,BIELBAW,2011,35340,817,11266,94012,857700.0,140200.0
10695,IDMSAPL,2014,68630,687,10513,119065,911300.0,2932000.0
9050,DMWDM,2007,16086,610,2677,41013,4073400.0,618163200.0
5264,HARDEX,2017,74142,659,9388,148860,9377600.0,25500.0
4189,CEDC,2008,24380,865,9160,48498,618163200.0,1168500.0
2809,ELEKTRIM,2006,12720,624,1914,37316,6026400.0,4073400.0
1082,ORBIS,2008,24380,865,9160,48498,618163200.0,1168500.0
2560,SWARZEDZ,2017,74142,659,9388,148860,9377600.0,25500.0
5976,KRKA,2014,68630,687,10513,119065,911300.0,2932000.0
1851,SANOK,2010,32046,1038,5461,80418,1159200.0,857700.0
8162,GRUPAAZOTY,2016,74044,751,10353,143526,313200.0,9377600.0
99,BAUMA,2013,62308,673,14845,119491,119939300.0,911300.0
8289,QUERCUS,2013,62308,673,14845,119491,119939300.0,911300.0
304,TVN,2010,32046,1038,5461,80418,1159200.0,857700.0
8838,PTI,2016,74044,751,10353,143526,313200.0,9377600.0
7243,HOLLYWOOD,2007,16086,610,2677,41013,4073400.0,618163200.0
6112,PLATYNINW,2007,16086,610,2677,41013,4073400.0,618163200.0
5632,TSGAMES,2008,24380,865,9160,48498,618163200.0,1168500.0
1325,MCI,2017,74142,659,9388,148860,9377600.0,25500.0
4771,RADPOL,2005,12126,520,1723,30845,9262800.0,6026400.0
10341,PBK,2011,35340,817,11266,94012,857700.0,140200.0
1098,PEKAO,2011,35340,817,11266,94012,857700.0,140200.0
4383,QUMAKSEK,2007,16086,610,2677,41013,4073400.0,618163200.0
486,BEST,2010,32046,1038,5461,80418,1159200.0,857700.0
7914,YOLO,2015,68095,661,7154,130446,2932000.0,313200.0
292,ELEKTROEX,2011,35340,817,11266,94012,857700.0,140200.0
3432,ARTERIA,2005,12126,520,1723,30845,9262800.0,6026400.0
1856,SANOK,2015,68095,661,7154,130446,2932000.0,313200.0
2709,JUPITER,2010,32046,1038,5461,80418,1159200.0,857700.0
4361,SONEL,2011,35340,817,11266,94012,857700.0,140200.0
2370,IBSYSTEM,2009,23851,1089,4068,69283,1168500.0,1159200.0
3511,ULMA,2006,12720,624,1914,37316,6026400.0,4073400.0
10283,MOSTALGD,2005,12126,520,1723,30845,9262800.0,6026400.0
6214,JJAUTO,2005,12126,520,1723,30845,9262800.0,6026400.0
7027,PKPCARGO,2012,41583,738,13688,106601,140200.0,119939300.0
8158,GRUPAAZOTY,2012,41583,738,13688,106601,140200.0,119939300.0
6608,MEGARON,2009,23851,1089,4068,69283,1168500.0,1159200.0
6466,PRAGMAFA,2010,32046,1038,5461,80418,1159200.0,857700.0
1361,KOMPAP,2014,68630,687,10513,119065,911300.0,2932000.0
4830,MMPPL,2012,41583,738,13688,106601,140200.0,119939300.0
6556,RAWLPLUG,2009,23851,1089,4068,69283,1168500.0,1159200.0
5243,CASHFLOW,2009,23851,1089,4068,69283,1168500.0,1159200.0
10513,KPBP-BICK,2014,68630,687,10513,119065,911300.0,2932000.0
10031,TOPMEDICA,2013,62308,673,14845,119491,119939300.0,911300.0
5012,NETMEDIA,2012,41583,738,13688,106601,140200.0,119939300.0
6004,BUWOG,2016,74044,751,10353,143526,313200.0,9377600.0
7097,MAXCOM,2017,74142,659,9388,148860,9377600.0,25500.0
3491,REINHOLD,2012,41583,738,13688,106601,140200.0,119939300.0
3185,ERGIS,2005,12126,520,1723,30845,9262800.0,6026400.0
7306,APSENERGY,2005,12126,520,1723,30845,9262800.0,6026400.0
4210,PULAWY,2016,74044,751,10353,143526,313200.0,9377600.0
10261,LTL,2009,23851,1089,4068,69283,1168500.0,1159200.0
7485,FEERUM,2015,68095,661,7154,130446,2932000.0,313200.0
8946,LSTCAPITA,2007,16086,610,2677,41013,4073400.0,618163200.0
9020,POLMED,2016,74044,751,10353,143526,313200.0,9377600.0
3420,PEGAS,2006,12720,624,1914,37316,6026400.0,4073400.0
9028,PELION,2011,35340,817,11266,94012,857700.0,140200.0
3947,UNIMA,2013,62308,673,14845,119491,119939300.0,911300.0
4274,STAPORKOW,2015,68095,661,7154,130446,2932000.0,313200.0
10636,PLATIGE,2007,16086,610,2677,41013,4073400.0,618163200.0
4792,BIPROMET,2013,62308,673,14845,119491,119939300.0,911300.0
2864,IMMOEAST,2009,23851,1089,4068,69283,1168500.0,1159200.0
945,ELBUDOWA,2014,68630,687,10513,119065,911300.0,2932000.0
5799,OVOSTAR,2006,12720,624,1914,37316,6026400.0,4073400.0
2471,NOVITA,2006,12720,624,1914,37316,6026400.0,4073400.0
4453,RUCH,2012,41583,738,13688,106601,140200.0,119939300.0
9367,KERDOS,2012,41583,738,13688,106601,140200.0,119939300.0
7087,MAXCOM,2007,16086,610,2677,41013,4073400.0,618163200.0
3899,PEP,2017,74142,659,9388,148860,9377600.0,25500.0
2315,KROSNO,2006,12720,624,1914,37316,6026400.0,4073400.0
6020,LARK,2006,12720,624,1914,37316,6026400.0,4073400.0
5434,TSCAPITAL,2005,12126,520,1723,30845,9262800.0,6026400.0
9750,BZWBK2,2005,12126,520,1723,30845,9262800.0,6026400.0
1280,AGORA,2011,35340,817,11266,94012,857700.0,140200.0
4203,PULAWY,2009,23851,1089,4068,69283,1168500.0,1159200.0
8971,COLIAN,2006,12720,624,1914,37316,6026400.0,4073400.0
6041,IMCOMPANY,2014,68630,687,10513,119065,911300.0,2932000.0
8438,BRASTER,2006,12720,624,1914,37316,6026400.0,4073400.0
8233,PGO,2009,23851,1089,4068,69283,1168500.0,1159200.0
7730,ALTA,2013,62308,673,14845,119491,119939300.0,911300.0
562,RMFFM,2008,24380,865,9160,48498,618163200.0,1168500.0
3039,KERNEL,2015,68095,661,7154,130446,2932000.0,313200.0
10159,KZWM,2011,35340,817,11266,94012,857700.0,140200.0
8033,TORPOL,2017,74142,659,9388,148860,9377600.0,25500.0
9192,GLOBCITYHD,2006,12720,624,1914,37316,6026400.0,4073400.0
6012,BERLING,2011,35340,817,11266,94012,857700.0,140200.0
4443,KREZUS,2015,68095,661,7154,130446,2932000.0,313200.0
9525,TONSIL,2014,68630,687,10513,119065,911300.0,2932000.0
8689,HARPER,2010,32046,1038,5461,80418,1159200.0,857700.0
4645,TETA,2009,23851,1089,4068,69283,1168500.0,1159200.0
1073,HOOP,2012,41583,738,13688,106601,140200.0,119939300.0
1470,ZYWIEC,2006,12720,624,1914,37316,6026400.0,4073400.0
4953,ORCOGROUP,2005,12126,520,1723,30845,9262800.0,6026400.0
4023,EMPERIA,2011,35340,817,11266,94012,857700.0,140200.0
3856,WARFAMA,2013,62308,673,14845,119491,119939300.0,911300.0
6290,NEWAG,2016,74044,751,10353,143526,313200.0,9377600.0
8177,TOWERINVT,2005,12126,520,1723,30845,9262800.0,6026400.0
8967,ROBYG,2015,68095,661,7154,130446,2932000.0,313200.0
6716,IMMOBILE,2013,62308,673,14845,119491,119939300.0,911300.0
9670,STORMM,2016,74044,751,10353,143526,313200.0,9377600.0
38,SKOTAN,2017,74142,659,9388,148860,9377600.0,25500.0
5402,HBPOLSKA,2012,41583,738,13688,106601,140200.0,119939300.0
6524,LOKUM,2016,74044,751,10353,143526,313200.0,9377600.0
8561,GETINOBLE,2012,41583,738,13688,106601,140200.0,119939300.0
4617,ZPUE,2007,16086,610,2677,41013,4073400.0,618163200.0
10488,CLIF,2015,68095,661,7154,130446,2932000.0,313200.0
2810,ELEKTRIM,2007,16086,610,2677,41013,4073400.0,618163200.0
3481,ERBUD,2015,68095,661,7154,130446,2932000.0,313200.0
7619,ABCDATA,2006,12720,624,1914,37316,6026400.0,4073400.0
5692,CDPROJEKT,2016,74044,751,10353,143526,313200.0,9377600.0
7574,ENERGA,2013,62308,673,14845,119491,119939300.0,911300.0
1479,ZYWIEC,2015,68095,661,7154,130446,2932000.0,313200.0
2249,KRUSZWICA,2005,12126,520,1723,30845,9262800.0,6026400.0
482,BEST,2006,12720,624,1914,37316,6026400.0,4073400.0
9783,OPONEO,2012,41583,738,13688,106601,140200.0,119939300.0
1663,ZEG,2017,74142,659,9388,148860,9377600.0,25500.0
5943,WIRTUALNA,2007,16086,610,2677,41013,4073400.0,618163200.0
5608,MOBRUK,2010,32046,1038,5461,80418,1159200.0,857700.0
1734,MILMET,2010,32046,1038,5461,80418,1159200.0,857700.0
2031,PAGED,2008,24380,865,9160,48498,618163200.0,1168500.0
10676,ATMSI,2008,24380,865,9160,48498,618163200.0,1168500.0
9479,TELMAX,2007,16086,610,2677,41013,4073400.0,618163200.0
3888,PEP,2006,12720,624,1914,37316,6026400.0,4073400.0
2759,KABLE,2008,24380,865,9160,48498,618163200.0,1168500.0
5176,MERCOR,2007,16086,610,2677,41013,4073400.0,618163200.0
4714,VARIANT,2013,62308,673,14845,119491,119939300.0,911300.0
3345,AZOTYTARNOW,2009,23851,1089,4068,69283,1168500.0,1159200.0
3781,AMREST,2016,74044,751,10353,143526,313200.0,9377600.0
6594,SKARBIEC,2008,24380,865,9160,48498,618163200.0,1168500.0
10291,MOSTALGD,2013,62308,673,14845,119491,119939300.0,911300.0
3355,IDMSA,2006,12720,624,1914,37316,6026400.0,4073400.0
2288,MASTERS,2005,12126,520,1723,30845,9262800.0,6026400.0
803,BOS,2015,68095,661,7154,130446,2932000.0,313200.0
4475,UNIBEP,2008,24380,865,9160,48498,618163200.0,1168500.0
5103,BAKALLAND,2012,41583,738,13688,106601,140200.0,119939300.0
1810,INSTALKRK,2008,24380,865,9160,48498,618163200.0,1168500.0
5065,KOFOLA,2013,62308,673,14845,119491,119939300.0,911300.0
6384,WADEX,2006,12720,624,1914,37316,6026400.0,4073400.0
2158,STALPROFI,2005,12126,520,1723,30845,9262800.0,6026400.0
6037,IMCOMPANY,2010,32046,1038,5461,80418,1159200.0,857700.0
1281,AGORA,2012,41583,738,13688,106601,140200.0,119939300.0
2820,ELEKTRIM,2017,74142,659,9388,148860,9377600.0,25500.0
8308,SADOVAYA,2006,12720,624,1914,37316,6026400.0,4073400.0
10214,ESPEBEPE,2014,68630,687,10513,119065,911300.0,2932000.0
9150,IDEATFI,2016,74044,751,10353,143526,313200.0,9377600.0
9710,WDX,2017,74142,659,9388,148860,9377600.0,25500.0
10659,GREMISLTN,2017,74142,659,9388,148860,9377600.0,25500.0
5371,PETROLINV,2007,16086,610,2677,41013,4073400.0,618163200.0
7220,BOGDANKA,2010,32046,1038,5461,80418,1159200.0,857700.0
2986,MAGELLAN,2014,68630,687,10513,119065,911300.0,2932000.0
3459,FAMUR,2006,12720,624,1914,37316,6026400.0,4073400.0
9652,SPRAY,2011,35340,817,11266,94012,857700.0,140200.0
1723,IMPEL,2012,41583,738,13688,106601,140200.0,119939300.0
7045,CIGAMES,2017,74142,659,9388,148860,9377600.0,25500.0
2122,BEEFSAN,2008,24380,865,9160,48498,618163200.0,1168500.0
1405,CENSTALGD,2006,12720,624,1914,37316,6026400.0,4073400.0
9632,ZTSERG,2017,74142,659,9388,148860,9377600.0,25500.0
8252,SOLAR,2015,68095,661,7154,130446,2932000.0,313200.0
7854,JWWINVEST,2007,16086,610,2677,41013,4073400.0,618163200.0
6381,OEX,2016,74044,751,10353,143526,313200.0,9377600.0
3580,SILVANO,2010,32046,1038,5461,80418,1159200.0,857700.0
10226,PAZUR,2013,62308,673,14845,119491,119939300.0,911300.0
9199,GLOBCITYHD,2013,62308,673,14845,119491,119939300.0,911300.0
9084,PBOANIOLA,2015,68095,661,7154,130446,2932000.0,313200.0
9308,ROVESE,2005,12126,520,1723,30845,9262800.0,6026400.0
1776,PERMEDIA,2013,62308,673,14845,119491,119939300.0,911300.0
6932,PGE,2008,24380,865,9160,48498,618163200.0,1168500.0
2366,IBSYSTEM,2005,12126,520,1723,30845,9262800.0,6026400.0
